codigo_postal,nombre,provincia
33957,CASA NUEVA (SOTRONDIO),Asturias
33957,CASACIMA,Asturias
33957,CASAS DE ABAJO (SOTRONDIO),Asturias
33957,"CASUCA, LA (SOTRONDIO)",Asturias
33957,COLLADIELLA,Asturias
33957,COLLADO ESCOBAL,Asturias
33957,CORRALON (SOTRONDIO),Asturias
33957,COSTAYA,Asturias
33957,"CRUZ, LA (SOTRONDIO)",Asturias
33957,EDRADO (SOTRONDIO),Asturias
33957,ESCOBAL (SOTRONDIO),Asturias
33957,"ESPESURA, LA",Asturias
33957,"ESTACA, LA (SOTRONDIO)",Asturias
33957,"LLANOS, LOS (SOTRONDIO)",Asturias
33957,"MERUCA, LA (SOTRONDIO)",Asturias
33957,MIERA DE ARRIBA,Asturias
33957,MIERA DEL MEDIO,Asturias
33957,"MOLINO, EL (SOTRONDIO)",Asturias
33957,"NESPRAL, LA (SOTRONDIO)",Asturias
33957,PANICERES (SOTRONDIO),Asturias
33957,"PARED, LA",Asturias
33957,PERABELES,Asturias
33957,"POTAXA, LA",Asturias
33957,"PRADO, EL (SOTRONDIO)",Asturias
33957,RESTINGA,Asturias
33957,RIOCERAL,Asturias
33957,RIOCEREZALEDO,Asturias
33957,SANTA BARBARA,Asturias
33957,"SECA DEL AGUA, LA",Asturias
33957,VALLICALAGUA,Asturias
33957,"VERICIOSO, EL",Asturias
33957,VERO,Asturias
33957,VILLAR (SOTRONDIO),Asturias
33957,"ZOREA, LA",Asturias
33958,BARAOSA,Asturias
33958,CABAÑA ISIDORA,Asturias
33958,CABAÑAS LOREDO,Asturias
33958,CABAÑAS NUEVAS,Asturias
33958,"CAMPETA, LA (SOTRONDIO)",Asturias
33958,"CARBO, EL",Asturias
33958,"CARBONERO, EL (SOTRONDIO)",Asturias
33958,"CASETA, LA (SOTRONDIO)",Asturias
33958,CEPEDAL,Asturias
33958,"FLORIDA, LA (SOTRONDIO)",Asturias
33958,FOXACOS,Asturias
33958,FUENTE LAS ROCES,Asturias
33958,"GALLEGA, LA",Asturias
33958,LINARES (EL ENTREGO),Asturias
33958,LLANECES DE PEDRIEGO,Asturias
33958,"MADREÑERO, EL",Asturias
33958,PARAYES,Asturias
33958,PEDRIEGO,Asturias
33958,"PEÑONA, LA",Asturias
33958,PERUYERA (SOTRONDIO),Asturias
33958,"PIQUERA, LA (SOTRONDIO)",Asturias
33958,POMARADA (SOTRONDIO),Asturias
33958,SAN FRECHOSO (SOTRONDIO),Asturias
33958,SAN MARTIN (SOTRONDIO),Asturias
33958,SAN PEDRO (SOTRONDIO),Asturias
33958,SOCAVON,Asturias
33958,VENTA DEL AIRE (EL ENTREGO),Asturias
33958,VILORTERAS (SOTRONDIO),Asturias
33959,CABAÑINA (SOTRONDIO),Asturias
33959,"CABAÑINA, LA",Asturias
33959,"CALEYO, EL (SOTRONDIO)",Asturias
33959,CAVITE,Asturias
33959,"INVERNAL, LA (SOTRONDIO)",Asturias
33959,"INVERNITE, LA",Asturias
33959,INVERNIZA,Asturias
33959,LABAYOS (SOTRONDIO),Asturias
33959,LLANA DE PANDO,Asturias
33959,"LLANO, EL (SOTRONDIO)",Asturias
33959,PEÑATEJERA,Asturias
33959,"ROTURA, LA",Asturias
33959,SALLOSAS,Asturias
33959,TETUAN (SOTRONDIO),Asturias
33960,BLIMEA,Asturias
33960,CARAVEO,Asturias
33969,APARADAS,Asturias
33969,BIOMBA,Asturias
33969,"BOBIA, LA (BLIMEA)",Asturias
33969,BRAVIAL,Asturias
33969,BURGANEO,Asturias
33969,"CABEZADA, LA",Asturias
33969,"CABIELLA, LA",Asturias
33969,CABUERNOS,Asturias
33969,"CANALES, LAS (BLIMEA)",Asturias
33969,"CANTO, EL (BLIMEA)",Asturias
33969,"CASILLA, LA (BLIMEA)",Asturias
33969,CEGONTIN,Asturias
33969,"CHIRENTE, EL",Asturias
33969,"COLLADO, EL (BLIMEA)",Asturias
33969,CUELLO,Asturias
33969,FARISEO,Asturias
33969,FELGUERA (BLIMEA),Asturias
33969,FUENTE FELGUERA,Asturias
33969,"HUERIA, LA (BLIMEA)",Asturias
33969,LADESANCHO,Asturias
33969,LAY,Asturias
33969,"MELCHORES, LOS",Asturias
33969,"MERO, EL",Asturias
33969,"MILANA, LA",Asturias
33969,"MOLATERA, LA",Asturias
33969,MOZNERA,Asturias
33969,"MURIO, EL",Asturias
33969,"NIETO, EL",Asturias
33969,PAYEGA (BLIMEA),Asturias
33969,PEÑA CORVERA,Asturias
33969,"PEÑA, LA (BLIMEA)",Asturias
33969,PERUYAL (BLIMEA),Asturias
33969,PONTON (BLIMEA),Asturias
33969,"PORTILLO, EL",Asturias
33969,"QUINTANA, LA (BLIMEA)",Asturias
33969,"QUINTANAS, LAS (BLIMEA)",Asturias
33969,RAPOSERA (BLIMEA),Asturias
33969,RIEGALATABLA,Asturias
33969,RIOLAPIEDRA,Asturias
33969,"RONZON, EL (BLIMEA)",Asturias
33969,SAN MAMES,Asturias
33969,SAN ROQUE (SOTRONDIO),Asturias
33969,SIENRA (BLIMEA),Asturias
33969,"SIERRA, LA (BLIMEA)",Asturias
33969,SOLASCAMPAS,Asturias
33969,"SOTO, EL (BLIMEA)",Asturias
33969,"TERCIAS, LAS (BLIMEA)",Asturias
33969,VILLALAD,Asturias
33970,"BARREDOS, LOS (P. LAVIANA)",Asturias
33970,RECORTINA,Asturias
33979,ABEDUL (LAVIANA),Asturias
33979,"BARRERA, LA (LAVIANA)",Asturias
33979,BUSTIO (LAVIANA),Asturias
33979,"CABAÑAS, LAS (LAVIANA)",Asturias
33979,CABUERNIA,Asturias
33979,"CAMPO, EL (LAVIANA)",Asturias
33979,"CAMPORRO, EL (BARREDOS)",Asturias
33979,CARBAJAL (BARREDOS),Asturias
33979,"CARDOS, LOS",Asturias
33979,CASA DE ARRIBA (P. LAVIANA),Asturias
33979,CASACABADA,Asturias
33979,"CASORRA, LA (LAVIANA)",Asturias
33979,CEREZAL (LAVIANA),Asturias
33979,CONDUEÑO,Asturias
33979,FABARIEGO (TIRAÑA-LAVIANA),Asturias
33979,FACURIELLA,Asturias
33979,"FORNO, EL",Asturias
33979,"HUERIA, LA (BARREDOS)",Asturias
33979,LLORO,Asturias
33979,"MORAL, LA (LAVIANA)",Asturias
33979,ORDALIEGO (LAVIANA),Asturias
33979,PANICERES (LAVIANA),Asturias
33979,"PAREU, EL",Asturias
33979,PATARIN,Asturias
33979,PERUYAL (TIRAÑA-LAVIANA),Asturias
33979,REBOLLAL (LAVIANA),Asturias
33979,SAN PEDRO DE TIRAÑA,Asturias
33979,SAYEDO,Asturias
33979,VALLIQUIN,Asturias
33979,VENEROS (LAVIANA),Asturias
33979,VILLARIN (LAVIANA),Asturias
33979,ZOREDA ALTA,Asturias
33979,ZOREDA BAJA,Asturias
33980,"ARBEYA, LA",Asturias
33980,POLA DE LAVIANA,Asturias
33986,ARBIN,Asturias
33986,BARGANA,Asturias
33986,"BORIAS, LAS (P. LAVIANA)",Asturias
33986,BRAÑA (LAVIANA),Asturias
33986,BRAÑAVIEJA (LAVIANA),Asturias
33986,"CABO, EL (LAVIANA)",Asturias
33986,CAMPOMOJADO,Asturias
33986,CAUCIA,Asturias
33986,CEREZALERO,Asturias
33986,CORIAN,Asturias
33986,CUADRAZAL,Asturias
33986,CUESTA DE ABAJO,Asturias
33986,CUESTA DE ARRIBA,Asturias
33986,CUESTA LOS VALLES,Asturias
33986,FEBRERO,Asturias
33986,FECHALADRONA,Asturias
33986,FORNOS (POLA DE LAVIANA),Asturias
33986,FRESNEDO (LAVIANA),Asturias
33986,GRANDON,Asturias
33986,LLANOLAVIESCA,Asturias
33986,MERUJAL DE VILLORIA,Asturias
33986,"MESTAS, LAS (P.LAVIANA)",Asturias
33986,MIGUELPERI,Asturias
33986,NAVALIEGO (P.LAVIANA),Asturias
33986,PARADINA,Asturias
33986,PIEDRAS NEGRAS,Asturias
33986,PUMARADA (POLA DE LAVIANA),Asturias
33986,QUINTANAS (P.LAVIANA),Asturias
33986,ROXIL,Asturias
33986,SAN PEDRO DE VILLORIA,Asturias
33986,SOLANO (LAVIANA),Asturias
33986,TOLIVIA (P. LAVIANA),Asturias
33986,TORNOS (POLA DE LAVIANA),Asturias
33986,VALDELAFAYA,Asturias
33986,VIESCABOZADAS,Asturias
33986,VILLORIA,Asturias
33987,ACEBAL (POLA DE LAVIANA),Asturias
33987,CABAÑA (LAVIANA),Asturias
33987,CABAÑAS (P. LAVIANA),Asturias
33987,CANZANA,Asturias
33987,ENTRALGO,Asturias
33987,FOMBERMEJA,Asturias
33987,IGUANZO,Asturias
33987,PANDO (LAVIANA),Asturias
33987,PERUYAL (ENTRALGO-LAVIANA),Asturias
33987,PUENTE DEL ARCO,Asturias
33987,RIBOTA,Asturias
33987,SOLAVEGA (P. LAVIANA),Asturias
33988,BOZA (POLA LAVIANA),Asturias
33988,BRAÑUETA (P. LAVIANA),Asturias
33988,CARRIO (P. LAVIANA),Asturias
33988,CORCIA,Asturias
33988,CUARTELES DE MERUJAL,Asturias
33988,LINARIEGAS,Asturias
33988,MARDANA,Asturias
33988,MERUJAL,Asturias
33988,PERUJAL,Asturias
33988,SARAMBIELLO,Asturias
33989,CANTO DE ABAJO,Asturias
33989,CANTO DE ARRIBA,Asturias
33989,"CARBA, LA (POLA DE LAVIANA)",Asturias
33989,CASAPAPIO,Asturias
33989,CASTAÑAL (LAVIANA),Asturias
33989,CONSTANTE (LAVIANA),Asturias
33989,CORREDORIA (P. LAVIANA),Asturias
33989,FABARIEGO (VILLORIA-LAVIANA),Asturias
33989,"FAYA, LA (P. LAVIANA)",Asturias
33989,FELGUERON (LAVIANA),Asturias
33989,GAMONAL,Asturias
33989,GRANDIELLA (LAVIANA),Asturias
33989,HORRON,Asturias
33989,"LLANAS, LAS (LAVIANA)",Asturias
33989,LLOREO,Asturias
33989,OMEDINES (P. LAVIANA),Asturias
33989,"ORTIGOSA, LA",Asturias
33989,"PALOMAS, LAS",Asturias
33989,PIELAGOS,Asturias
33989,PINIELLA (P.LAVIANA),Asturias
33989,POMARADA (POLA DE LAVIANA),Asturias
33989,"PORTILLAS, LAS (P.LAVIANA)",Asturias
33989,"RASA, LA (P.LAVIANA)",Asturias
33989,REBOLLADA (LAVIANA),Asturias
33989,"REBOLLADA, LA (SOTRONDIO)",Asturias
33989,REBOLLOSO,Asturias
33989,REDONDINA,Asturias
33989,REDONDO (POLA DE LAVIANA),Asturias
33989,"SERTERA, LA",Asturias
33989,SOSPELAYA,Asturias
33989,TABLAZO,Asturias
33989,TENDEJON,Asturias
33989,TRASLASIERRA,Asturias
33989,VALDELASABEJAS,Asturias
33990,BARRIO (CASO),Asturias
33990,BUERES (CASO),Asturias
33990,CAMPO DE CASO,Asturias
33990,GOBEZANES,Asturias
33990,NIEVES,Asturias
33990,ORLE,Asturias
33990,VENEROS DE CASO,Asturias
33991,CELLERUELO,Asturias
33991,"LLERA, LA (P.LAVIANA)",Asturias
33991,LORIO,Asturias
33991,MUÑERA,Asturias
33991,PAYANDI,Asturias
33992,ALDEA (POLA DE LAVIANA),Asturias
33992,BOROÑES,Asturias
33992,"CONDADO, EL (P. LAVIANA)",Asturias
33992,"FERRERA, LA (LAVIANA)",Asturias
33992,SIERRA (P. LAVIANA),Asturias
33992,SOTO DE LORIO,Asturias
33993,AGUES,Asturias
33993,ANZO (SOBRESCOBIO),Asturias
33993,CAMPIELLOS,Asturias
33993,LADINES (SOBRESCOBIO),Asturias
33993,POLA (SOBRESCOBIO),Asturias
33993,"POLINA, LA",Asturias
33993,RIOSECO DE SOBRESCOBIO,Asturias
33993,SAN ANDRES (SOBRESCOBIO),Asturias
33993,SOTO DE AGUES,Asturias
33993,VILLAMOREY,Asturias
33994,ABANTRO,Asturias
33994,BARCENA (P. LAVIANA),Asturias
33994,PRIERES,Asturias
33994,TANES,Asturias
33994,VALDERROSA,Asturias
33995,BUSPRIZ,Asturias
33995,CALEAO,Asturias
33995,COBALLES,Asturias
33995,COVIELLA (P. LAVIANA),Asturias
33995,FELGUERINA,Asturias
33995,LINARES (CASO),Asturias
33995,PUENTE PIEDRA,Asturias
33996,BELERDA,Asturias
33996,BEZANES,Asturias
33996,CORTINA (P.LAVIANA),Asturias
33996,FOZ DE CASO,Asturias
33996,SOBRECASTILLO,Asturias
33996,SOTO DE CASO,Asturias
33997,PENDONES,Asturias
33997,TARNA (CASO),Asturias
34001,Palencia,Palencia
34002,Palencia,Palencia
34003,Palencia,Palencia
34004,Palencia,Palencia
34005,Palencia,Palencia
34006,Palencia,Palencia
34070,Palencia CODIGO CORRESPONDENCIA OFICIAL CORREOS-TELEGRAFOS,Palencia
34071,Palencia CODIGO CORRESPONDENCIA PARA ORGANISMOS OFICIALES,Palencia
34080,Palencia CODIGO POSTAL PARA APARTADOS PARTICULARES Y LISTA,Palencia
34100,SALDAÑA,Palencia
34110,PINO DEL RIO,Palencia
34111,ACERA DE LA VEGA,Palencia
34111,BARRIOS DE LA VEGA,Palencia
34111,CELADILLA DEL RIO,Palencia
34111,POZA DE LA VEGA,Palencia
34111,SAN MARTIN DEL OBISPO,Palencia
34111,VILLALUENGA DE LA VEGA,Palencia
34111,VILLOSILLA DE LA VEGA,Palencia
34112,SAN ANDRES DE LA REGLA,Palencia
34112,SANTA OLAJA DE LA VEGA,Palencia
34112,SANTERVAS DE LA VEGA,Palencia
34112,VILLAPUN,Palencia
34112,VILLARROBEJO,Palencia
34112,VILLOTA DEL PARAMO,Palencia
34113,"BUSTOCIRIO, DE, DEHESA",Palencia
34113,QUINTANADIEZ DE LA VEGA,Palencia
34113,SAN LLORENTE DEL PARAMO,Palencia
34113,VILLAMBROZ,Palencia
34113,VILLARRABE,Palencia
34113,VILLARRODRIGO DE LA VEGA,Palencia
34114,PORTILLEJO,Palencia
34114,QUINTANILLA DE ONSOÑA,Palencia
34114,VELILLAS DEL DUQUE,Palencia
34114,VILLANTODRIGO,Palencia
34114,VILLARMIENZO,Palencia
34115,MEMBRILLAR,Palencia
34115,RELEA DE LA LOMA,Palencia
34115,RENEDO DEL MONTE,Palencia
34115,VALENOSO,Palencia
34115,VALLES DE VALDAVIA,Palencia
34115,VEGA DE DOÑA OLIMPA,Palencia
34115,VILLAIRES,Palencia
34115,VILLALAFUENTE,Palencia
34115,VILLANUEVA DEL MONTE,Palencia
34115,VILLASUR,Palencia
34116,BUSTILLO DE LA VEGA,Palencia
34116,GAÑINAS DE LA VEGA,Palencia
34116,LAGUNILLA DE LA VEGA,Palencia
34116,LOBERA DE LA VEGA,Palencia
34116,PEDROSA DE LA VEGA,Palencia
34116,SAN MARTIN DEL VALLE,Palencia
34117,CARBONERA,Palencia
34117,VALCABADILLO,Palencia
34117,VILLAFRUEL,Palencia
34117,VILLORQUITE DEL PARAMO,Palencia
34120,CARRION DE LOS CONDES,Palencia
34126,ALBALA DE LA VEGA,Palencia
34126,MOSLARES DE LA VEGA,Palencia
34126,RENEDO DE LA VEGA,Palencia
34126,"SANTA MARIA DE LA VEGA, CONVENTO",Palencia
34126,SANTILLAN DE LA VEGA,Palencia
34126,VILLAMORONTA,Palencia
34127,BAHILLO,Palencia
34127,MIÑANES,Palencia
34127,ROBLADILLO DE UCIEZA,Palencia
34127,SAN MAMES DE CAMPOS,Palencia
34127,VILLAMORCO,Palencia
34127,VILLASABARIEGO DE UCIEZA,Palencia
34128,GOZON DE UCIEZA,Palencia
34128,NOGAL DE LAS HUERTS,Palencia
34128,POBLACION DE SOTO,Palencia
34128,"SERNA, LA",Palencia
34128,VILLAPROVIANO,Palencia
34128,VILLOTA DEL DUQUE,Palencia
34129,BUSTILLO DEL PARAMO,Palencia
34129,CALZADA DE LOS MOLINOS,Palencia
34129,VILLACUENDE,Palencia
34129,VILLANUEVA DE LOS NABOS,Palencia
34129,VILLATURDE,Palencia
34129,VILLOTILLA,Palencia
34130,MONTE DE LA CEPUDA,Palencia
34130,MONTE DE LA VILLA,Palencia
34130,MONTON DE TRIGO,Palencia
34131,CASTRILLEJO DE LA OLMA,Palencia
34131,DEHESA DE MACINTOS,Palencia
34131,TORRE DE LOS MOLINOS,Palencia
34131,VILLAFOLFO,Palencia
34131,VILLANUEVA DEL RIO,Palencia
34131,VILLOLDO,Palencia
34159,MONTE LA TORRE,Palencia
34159,PADILLA,Palencia
34159,RAYACES,Palencia
34159,"SALAMANQUINOS, LOS",Palencia
34159,VALDEBUSTO,Palencia
34159,VILLARRAMIRO,Palencia
34160,"DEHESILLA, LA",Palencia
34160,ESQUILEO DE ABAJO,Palencia
34160,ESQUILEO DE ARRIBA,Palencia
34170,CASCON DE LA NAVA,Palencia
34170,MAZARIEGOS,Palencia
34170,PEDRAZA DE CAMPOS,Palencia
34170,REVILLA DE CAMPOS,Palencia
34170,VILLAMARTIN DE CAMPOS,Palencia
34190,CALABAZANOS,Palencia
34190,CIUDAD JARDIN 'VIRGEN MILAGRO',Palencia
34190,"OLMILLOS, LOS",Palencia
34190,VILLAMURIEL DE CERRATO,Palencia
34191,"ALCONADA, LA, MONASTERIO",Palencia
34191,AMPUDIA,Palencia
34191,AUTILLA DEL PINO,Palencia
34191,MONTE DE VILLALOBON,Palencia
34191,PARADILLA DEL ALCOR,Palencia
34191,PAREDES DEL MONTE,Palencia
34191,SANTA CECILIA DEL ALCOR,Palencia
34191,VALORIA DEL ALCOR,Palencia
34192,GRIJOTA,Palencia
34192,VILLAUMBRALES,Palencia
34200,BAÑOS DE CERRATO,Palencia
34200,VENTA DE BAÑOS,Palencia
34208,CEMENTOS HONTORIA,Palencia
34208,MONASTERIO DE SAN ISIDRO DUEÑA,Palencia
34208,REINOSO DE CERRATO,Palencia
34208,SAN ISIDRO DE DUEÑAS,Palencia
34209,HONTORIA DE CERRATO,Palencia
34209,SOTO DE CERRATO,Palencia
34209,TARIEGO DE CERRATO,Palencia
34209,VALLE DE CERRATO,Palencia
34210,DUEÑAS,Palencia
34218,CEVICO DE LA TORRE,Palencia
34219,ALBA DE CERRATO,Palencia
34219,CASTRILLO DE ONIELO,Palencia
34219,CUBILLAS DE CERRATO,Palencia
34219,POBLACION DE CERRATO,Palencia
34219,VERTAVILLO,Palencia
34220,CASTILLO DE MAGAZ,Palencia
34220,MAGAZ DE PISUERGA,Palencia
34230,TORQUEMADA,Palencia
34239,VALDEOLMILLOS,Palencia
34239,VILLAMEDIANA DE VALDESALCE,Palencia
34240,BALTANAS,Palencia
34246,CASTRILLO DE DON JUAN,Palencia
34247,CEVICO NAVERO,Palencia
34247,HERMEDES DE CERRATO,Palencia
34247,VILLACONANCIO,Palencia
34248,ANTIGUEDAD,Palencia
34248,COBOS DE CERRATO,Palencia
34248,ESPINOSA DE CERRATO,Palencia
34249,"ENCOMIENDA, LA",Palencia
34249,HORNILLOS DE CERRATO,Palencia
34249,VALDECAÑAS DE CERRATO,Palencia
34249,VILLAVIUDAS,Palencia
34250,QUINTANA DEL PUENTE,Palencia
34257,PALENZUELA,Palencia
34257,TABANERA DE CERRATO,Palencia
34257,VILLAHAN DE PALENZUELA,Palencia
34257,VILLODRIGO,Palencia
34258,SAN JUAN DE CASTELLANOS,Palencia
34259,CORDOVILLA LA REAL,Palencia
34259,DEHESA DE CORDOVILLA,Palencia
34259,DEHESA DE MATANZA,Palencia
34259,DEHESA DE VILLANDRANDO,Palencia
34259,HERRERA DE VALDECAÑAS,Palencia
34259,MELGAR DE YUSO,Palencia
34259,"SAN CEBRIAN DE BUENA MADRE, FINCA",Palencia
34259,SAN SALVADOR DEL MORAL,Palencia
34259,VALBUENA DE PISUERGA,Palencia
34259,VILLALACO,Palencia
34259,VILLODRE,Palencia
34300,PAREDES DE NAVA,Palencia
34305,BAQUERIN DE CAMPOS,Palencia
34305,BOADA DE CAMPOS,Palencia
34305,CAPILLAS,Palencia
34305,CASTROMOCHO,Palencia
34305,MENESES DE CAMPOS,Palencia
34305,TORREMORMOJON,Palencia
34305,VILLERIAS DE CAMPOS,Palencia
34306,BELMONTE DE CAMPOS,Palencia
34306,CASTIL DE VELA,Palencia
34306,FRECHILLA,Palencia
34306,GUAZA DE CAMPOS,Palencia
34306,MAZUECOS DE VALDEGINATE,Palencia
34307,ABASTAS,Palencia
34307,ABASTILLAS,Palencia
34307,AÑOZA,Palencia
34307,VILLALUMBROSO,Palencia
34307,VILLATOQUITE,Palencia
34309,CALZADILLA DE LA CUEZA,Palencia
34309,CARDEÑOSA DE VOLPEJERA,Palencia
34309,CERVATOS DE LA CUEZA,Palencia
34309,QUINTANILLA DE LA CUEZA,Palencia
34309,RIBEROS DE LA CUEZA,Palencia
34309,SANTA MARIA DE LAS TIENDAS,Palencia
34309,VILLAMUERA DE LA CUEZA,Palencia
34309,VILLANUEVA DEL REBOLLAR,Palencia
34309,VILLAVERDE DE VOLPEJERA,Palencia
34310,BECERRIL DE CAMPOS,Palencia
34310,"ESPINAR, EL",Palencia
34310,MONTE CARRASCAL,Palencia
34310,"PINACHO, CASERIO",Palencia
34310,"VENTA, LA, URBANIZACION",Palencia
34310,VILLAFRUELA,Palencia
34310,VILLALDAVIN,Palencia
34320,CISNEROS,Palencia
34337,FUENTES DE NAVA,Palencia
34338,ABARCA DE CAMPOS,Palencia
34338,AUTILLO DE CAMPOS,Palencia
34340,VILLADA,Palencia
34340,VILLARRAMIEL,Palencia
34347,ARROYO,Palencia
34347,LAGARTOS,Palencia
34347,LEDIGOS,Palencia
34347,POBLACION DE ARROYO,Palencia
34347,POZO DE URAMA,Palencia
34347,SAN ROMAN DE LA CUBA,Palencia
34347,VILLALCON,Palencia
34347,VILLAMBRAN DE CEA,Palencia
34349,BOADILLA DE RIOSECO,Palencia
34349,MORATINOS,Palencia
34349,POZUELOS DEL REY,Palencia
34349,SAN MARTIN DE LA FUENTE,Palencia
34349,SAN NICOLAS DEL REAL CAMINO,Palencia
34349,TERRADILLOS DE TEMPLARIOS,Palencia
34349,VILLACIDALER,Palencia
34349,VILLATIMA,Palencia
34349,VILLELGA,Palencia
34349,VILLEMAR,Palencia
34400,HERRERA DE PISUERGA,Palencia
34405,HIJOSA DE BOEDO,Palencia
34405,NAVEROS DE PISUERGA,Palencia
34405,OLMOS DE PISUERGA,Palencia
34405,SAN LLORENTE DE LA VEGA,Palencia
34405,VENTOSA DE PISUERGA,Palencia
34406,BASCONES DE OJEDA,Palencia
34406,DEHESA DE ROMANOS,Palencia
34406,OTEROS DE BOEDO,Palencia
34406,SAN JORDE DE OJEDA,Palencia
34406,VILLABERMUDO DE OJEDA,Palencia
34407,CALAHORRA DE BOEDO,Palencia
34407,CEMBRERO,Palencia
34407,COLLAZOS DE BOEDO,Palencia
34407,OLEA DE BOEDO,Palencia
34407,PARAMO DE BOEDO,Palencia
34407,REVILLA DE COLLAZOS,Palencia
34407,SAN MARTIN DEL MONTE,Palencia
34407,SOTILLO DE BOEDO,Palencia
34407,SOTOBAÑADO Y PRIORATO,Palencia
34407,VILLANECERIEL,Palencia
34407,ZORITA DEL PARAMO,Palencia
34410,MONZON DE CAMPOS,Palencia
34419,FUENTES DE VALDEPERO,Palencia
34419,HUSILLOS,Palencia
34419,VALDESPINA,Palencia
34419,VILLAJIMENA,Palencia
34419,VILLALOBON,Palencia
34420,AMUSCO,Palencia
34429,AMAYUELAS DE ABAJO,Palencia
34429,AMAYUELAS DE ARRIBA,Palencia
34429,MANQUILLOS,Palencia
34429,RIBAS DE CAMPOS,Palencia
34429,SAN CEBRIAN DE CAMPOS,Palencia
34429,"SANTA CRUZ DE RIBAS, FINCA",Palencia
34430,PIÑA DE CAMPOS,Palencia
34439,TAMARA,Palencia
34440,FROMISTA,Palencia
34447,REVENGA DE CAMPOS,Palencia
34447,VILLARMENTERO DE CAMPOS,Palencia
34449,ARCONADA,Palencia
34449,LOMAS DE CAMPOS,Palencia
34449,POBLACION DE CAMPOS,Palencia
34449,VILLALCAZAR DE SIRGA,Palencia
34449,VILLOVIECO,Palencia
34450,ASTUDILLO,Palencia
34460,OSORNO,Palencia
34468,BOADILLA DEL CAMINO,Palencia
34468,ITERO DE LA VEGA,Palencia
34468,LANTADILLA,Palencia
34468,OSORNILLO,Palencia
34469,"CABAÑAS DE CASTILLA, LAS",Palencia
34469,MARCILLA DE CAMPOS,Palencia
34469,REQUENA DE CAMPOS,Palencia
34469,SANTILLANA DE CAMPOS,Palencia
34469,VILLADIEZMA,Palencia
34469,VILLAHERREROS,Palencia
34470,BARRIO LA PUEBLA,Palencia
34470,BARRIOSUSO,Palencia
34470,BUENAVISTA DE VALDAVIA,Palencia
34470,CONGOSTO DE VALDAVIA,Palencia
34470,CORNONCILLO,Palencia
34470,DEHESA DE TABLARES,Palencia
34470,"PUEBLA DE VALDAVIA, LA",Palencia
34473,ARENILLAS DE SAN PELAYO,Palencia
34473,AYUELA DE VALDAVIA,Palencia
34473,POLVOROSA DE VALDAVIA,Palencia
34473,RENEDO DE VALDAVIA,Palencia
34473,TABANERA DE VALDAVIA,Palencia
34473,VALDERRABANO,Palencia
34475,VILLABASTA,Palencia
34475,VILLAELES DE VALDAVIA,Palencia
34475,VILLAMELENDRO,Palencia
34475,VILLASILA DE VALDAVIA,Palencia
34477,ARENILLAS DE NUÑO PEREZ,Palencia
34477,BARCENA DE CAMPOS,Palencia
34477,ITERO SECO,Palencia
34477,SANTA CRUZ DEL MONTE,Palencia
34477,VILLAMERIEL,Palencia
34477,VILLANUÑO DE VALDAVIA,Palencia
34477,VILLORQUITE DE HERRERA,Palencia
34478,CASTRILLO DE VILLAVEGA,Palencia
34478,VILLAVEGA,Palencia
34480,ALAR DEL REY,Palencia
34485,AMAYUELAS DE OJEDA,Palencia
34485,BERZOSA DE LOS HIDALGOS,Palencia
34485,MICIECES DE OJEDA,Palencia
34485,PAYO DE OJEDA,Palencia
34485,PISON DE OJEDA,Palencia
34485,QUINTANATELLO DE OJEDA,Palencia
34485,VEGA DE BUR,Palencia
34485,"VID DE OJEDA, LA",Palencia
34485,VILLAVEGA DE OJEDA,Palencia
34486,COZUELOS DE OJEDA,Palencia
34486,CUBILLO DE OJEDA,Palencia
34486,MOARVES DE OJEDA,Palencia
34486,MONTOTO DE OJEDA,Palencia
34486,OLMOS DE OJEDA,Palencia
34486,PERAZANCAS,Palencia
34486,PRADANOS DE OJEDA,Palencia
34486,SAN ANDRES DEL ARROYO,Palencia
34486,SAN PEDRO DE MOARVES,Palencia
34486,SANTIBAÑEZ DE ECLA,Palencia
34486,VILLAESCUSA DE ECLA,Palencia
34489,MONTE DEL REY (ALAR DEL REY),Palencia
34490,PALACIOS DEL ALCOR,Palencia
34490,SANTIAGO DEL VAL,Palencia
34490,SANTOYO,Palencia
34491,ABIA DE LAS TORRES,Palencia
34491,ESPINOSA DE VILLAGONZALO,Palencia
34491,FUENTEANDRINO,Palencia
34491,SAN CRISTOBAL DE BOEDO,Palencia
34491,SANTA CRUZ DE BOEDO,Palencia
34491,VILLAPROVEDO,Palencia
34491,VILLASARRACINO,Palencia
34492,BARRIO DE SAN QUIRCE,Palencia
34492,"HORADADA, LA",Palencia
34492,MAVE,Palencia
34492,NOGALES DE PISUERGA,Palencia
34492,POZANCOS,Palencia
34492,REBOLLEDO DE LA ORDEN,Palencia
34492,SAN QUIRCE DE RIO PISUERGA,Palencia
34492,SANTA MARIA DE MAVE,Palencia
34492,VALDEGAMA,Palencia
34492,VILLACIBIO,Palencia
34800,AGUILAR DE CAMPOO,Palencia
34810,BARRIO DE SAN PEDRO,Palencia
34810,BARRIO DE SANTA MARIA,Palencia
34810,CORDOVILLA DE AGUILAR,Palencia
34810,CORVIO,Palencia
34810,FOLDADA,Palencia
34810,MATALBANIEGA,Palencia
34810,MATAMORISCA,Palencia
34810,MENAZA,Palencia
34810,NESTAR DE AGUILAR,Palencia
